    1486    108195    113612
    1487    108158    113599
    1488    108132    113552
    1489    108138    113533
    1490    108153    113550
    1491    108142    113553
    1492    108189    113609
    1493    108218    113660
    1494    108242    113668
    1495    108230    113682
    1496    108207    113643
    1497    108184    113639
    1498    108192    113604
    1499    108171    113594
    1500    108175    113594
    1501    108200    113609
    1502    108163    113593
    1503    108141    113606
    1504    108164    113568
    1505    108175    113553
    1506    108215    113619
    1507    108184    113633
    1508    108154    113594
    1509    108138    113554
    1510    108163    113553
    1511    108165    113586
    1512    108179    113604
    1513    108204    113651
    1514    108183    113647
    1515    108191    113646
    1516    108204    113625
    1517    108211    113685
    1518    108230    113687
    1519    108224    113667
    1520    108232    113685
    1521    108249    113701
    1522    108263    113681
    1523    108319    113736
    1524    108285    113711
    1525    108307    113720
    1526    108273    113691
    1527    108279    113710
    1528    108333    113794
    1529    108386    113800
    1530    108385    113792
    1531    108380    113799
    1532    108388    113826
    1533    108447    113856
    1534    108482    113895
    1535    108476    113912
    1536    108435    113876
    1537    108477    113892
    1538    108420    113868
    1539    108459    113897
    1540    108535    113951
    1541    108539    113961
    1542    108547    114006
    1543    108516    113978
    1544    108551    113957
    1545    108554    114001
    1546    108577    114041
    1547    108590    114022
    1548    108570    114000
    1549    108581    114004
    1550    108587    114033
    1551    108577    114019
    1552    108605    114030
    1553    108625    114075
    1554    108613    114054
    1555    108585    114045
    1556    108621    114075
    1557    108617    114067
    1558    108628    114080
    1559    108633    114066
    1560    108654    114081
    1561    108645    114074
    1562    108670    114119
    1563    108702    114121
    1564    108711    114160
    1565    108709    114123
    1566    108732    114141
    1567    108741    114175
    1568    108710    114135
    1569    108747    114129
    1570    108681    114130
    1571    108704    114146
    1572    108696    114143
    1573    108735    114177
    1574    108729    114143
    1575    108689    114114
    1576    108724    114145
    1577    108729    114195
    1578    108761    114196
    1579    108764    114192
    1580    108759    114205
    1581    108767    114203
    1582    108764    114208
    1583    108739    114152
    1584    108719    114139
    1585    108737    114165
    1586    108718    114134
    1587    108675    114089
    1588    108681    114080
    1589    108672    114098
    1590    108666    114122
    1591    108689    114105
    1592    108641    114090
    1593    108627    114067
    1594    108613    114059
    1595    108642    114097
    1596    108645    114082
    1597    108621    114029
    1598    108584    114028
    1599    108569    114013
    1600    108560    114006
    1601    108604    114030
    1602    108605    114023
    1603    108621    114059
    1604    108608    114055
    1605    108564    113980
    1606    108580    114010
    1607    108614    114051
    1608    108641    114048
    1609    108627    114070
    1610    108625    114047
    1611    108628    114048
    1612    108619    114063
    1613    108635    114042
    1614    108640    114033
    1615    108677    114058
    1616    108640    114056
    1617    108607    114029
    1618    108594    114044
    1619    108558    114002
    1620    108550    113988
    1621    108577    114031
    1622    108591    114052
    1623    108583    114051
    1624    108580    114044
    1625    108563    114044
    1626    108560    114001
    1627    108549    113975
    1628    108526    113952
    1629    108488    113918
    1630    108488    113916
    1631    108487    113921
    1632    108510    113958
    1633    108528    113947
    1634    108510    113956
    1635    108519    113973
    1636    108544    113988
    1637    108537    113984
    1638    108524    113959
    1639    108539    113954
    1640    108531    113948
    1641    108522    113948
    1642    108530    113944
    1643    108569    113983
    1644    108567    114002
    1645    108582    114035
    1646    108581    114049
    1647    108596    114036
    1648    108620    114038
    1649    108671    114111
    1650    108606    114077
    1651    108630    114051
    1652    108638    114072
    1653    108637    114051
    1654    108614    114065
    1655    108579    114028
    1656    108578    114028
    1657    108514    113981
    1658    108515    113946
    1659    108535    113957
    1660    108553    113960
    1661    108536    113957
    1662    108566    113950
    1663    108520    113965
    1664    108539    113978
    1665    108483    113954
    1666    108471    113916
    1667    108451    113930
    1668    108480    113910
    1669    108486    113916
    1670    108435    113881
    1671    108462    113884
    1672    108440    113872
    1673    108440    113871
    1674    108465    113870
    1675    108471    113879
    1676    108437    113874
    1677    108437    113853
    1678    108442    113859
    1679    108443    113873
    1680    108420    113842
    1681    108414    113851
    1682    108404    113845
    1683    108423    113877
    1684    108503    113929
    1685    108517    113970
    1686    108525    113962
    1687    108537    113997
    1688    108496    113949
    1689    108518    113940
    1690    108545    113998
    1691    108508    113956
    1692    108517    113944
    1693    108504    113918
    1694    108494    113895
    1695    108514    113905
    1696    108556    113967
    1697    108568    114007
    1698    108594    114039
    1699    108545    114045
    1700    108535    113958
    1701    108504    113967
    1702    108470    113911
    1703    108509    113941
    1704    108468    113908
    1705    108496    113913
    1706    108502    113968
    1707    108511    113976
    1708    108505    113966
    1709    108513    113953
    1710    108514    113920
    1711    108512    113930
    1712    108503    113933
    1713    108514    113926
    1714    108506    113936
    1715    108512    113954
    1716    108518    113937
    1717    108521    113931
    1718    108561    113972
    1719    108556    114002
    1720    108590    113995
    1721    108568    114001
    1722    108558    114008
    1723    108559    113973
    1724    108544    113963
    1725    108544    113970
    1726    108490    113909
    1727    108484    113919
    1728    108484    113892
    1729    108463    113891
    1730    108470    113906
    1731    108468    113899
    1732    108473    113923
    1733    108447    113877
    1734    108439    113878
    1735    108445    113889
    1736    108383    113847
    1737    108428    113864
    1738    108447    113901
    1739    108446    113888
    1740    108414    113878
    1741    108416    113858
    1742    108359    113834
    1743    108389    113823
    1744    108405    113832
    1745    108381    113787
    1746    108334    113739
    1747    108334    113727
    1748    108348    113766
    1749    108350    113790
    1750    108393    113803
    1751    108409    113826
    1752    108376    113810
    1753    108341    113767
    1754    108284    113716
    1755    108295    113736
    1756    108273    113705
    1757    108272    113705
    1758    108323    113764
    1759    108339    113778
    1760    108330    113732
    1761    108338    113739
    1762    108325    113753
    1763    108273    113718
    1764    108270    113695
    1765    108284    113692
    1766    108291    113708
    1767    108277    113702
    1768    108281    113722
    1769    108249    113725
    1770    108284    113705
    1771    108248    113678
    1772    108249    113680
    1773    108216    113671
    1774    108224    113678
    1775    108199    113651
    1776    108178    113656
    1777    108208    113652
    1778    108159    113607
    1779    108182    113612
    1780    108142    113539
    1781    108153    113587
    1782    108180    113580
    1783    108186    113600
    1784    108179    113610
    1785    108204    113635
    1786    108194    113677
    1787    108183    113625
    1788    108203    113651
    1789    108155    113624
    1790    108139    113601
    1791    108144    113572
    1792    108137    113564
    1793    108144    113579
    1794    108125    113564
    1795    108150    113592
    1796    108140    113570
    1797    108089    113517
    1798    108095    113494
    1799    108102    113541
    1800    108096    113530
    1801    108121    113527
    1802    108124    113555
    1803    108107    113546
    1804    108093    113532
    1805    108122    113535
    1806    108122    113516
    1807    108117    113549
    1808    108153    113578
    1809    108108    113543
    1810    108145    113589
    1811    108123    113572
    1812    108120    113517
    1813    108167    113585
    1814    108159    113597
    1815    108167    113586
    1816    108198    113643
    1817    108225    113665
    1818    108198    113613
    1819    108221    113647
    1820    108250    113695
    1821    108239    113697
    1822    108277    113733
    1823    108239    113671
    1824    108240    113649
    1825    108194    113608
    1826    108208    113616
    1827    108243    113655
    1828    108305    113739
    1829    108325    113756
    1830    108292    113738
    1831    108288    113720
    1832    108306    113743
    1833    108286    113762
    1834    108300    113778
    1835    108321    113779
    1836    108283    113724
    1837    108292    113705
    1838    108341    113747
    1839    108352    113798
    1840    108358    113782
    1841    108359    113838
    1842    108399    113834
    1843    108383    113845
    1844    108399    113828
    1845    108372    113795
    1846    108365    113782
    1847    108382    113808
    1848    108383    113784
    1849    108366    113804
    1850    108383    113791
    1851    108419    113829
    1852    108471    113871
    1853    108494    113916
    1854    108517    113955
    1855    108590    114024
    1856    108590    114022
    1857    108609    113983
    1858    108629    114057
    1859    108648    114110
    1860    108588    114049
    1861    108581    114006
    1862    108602    114050
    1863    108621    114045
    1864    108636    114042
    1865    108613    114085
    1866    108610    114090
    1867    108600    114055
    1868    108570    114006
    1869    108595    114040
    1870    108571    114028
    1871    108618    114064
    1872    108663    114073
    1873    108655    114090
    1874    108612    114061
    1875    108556    113993
    1876    108604    114010
    1877    108606    114014
    1878    108578    113998
    1879    108588    114014
    1880    108565    113998
    1881    108563    113992
    1882    108506    113963
    1883    108499    113937
    1884    108487    113918
    1885    108496    113929
    1886    108485    113899
    1887    108498    113919
    1888    108494    113908
    1889    108494    113902
    1890    108478    113905
    1891    108508    113948
    1892    108476    113907
    1893    108510    113960
    1894    108530    113991
    1895    108549    113991
    1896    108568    113996
    1897    108535    114006
    1898    108536    113986
    1899    108498    113933
    1900    108492    113926
    1901    108557    113977
    1902    108575    113990
    1903    108555    113993
    1904    108567    113981
    1905    108561    113972
    1906    108597    113983
    1907    108585    113991
    1908    108564    113962
    1909    108515    113931
    1910    108555    114007
    1911    108604    114015
    1912    108591    114009
    1913    108576    113984
    1914    108566    113971
    1915    108538    113975
    1916    108524    113961
    1917    108539    114003
    1918    108561    114005
    1919    108546    114007
    1920    108540    113967
    1921    108493    113929
    1922    108490    113909
    1923    108494    113938
    1924    108513    113930
    1925    108498    113898
    1926    108561    113947
    1927    108577    113999
    1928    108569    113985
    1929    108571    113986
    1930    108584    113990
    1931    108552    113991
    1932    108579    114021
    1933    108560    114005
    1934    108541    113985
    1935    108518    113942
    1936    108510    113960
    1937    108464    113914
    1938    108474    113912
    1939    108450    113906
    1940    108458    113918
    1941    108440    113874
    1942    108440    113887
    1943    108437    113886
    1944    108464    113902
    1945    108499    113920
    1946    108515    113951
    1947    108480    113890
    1948    108495    113886
    1949    108530    113934
    1950    108520    113963
    1951    108532    113968
    1952    108483    113929
    1953    108453    113904
    1954    108449    113877
    1955    108426    113862
    1956    108422    113839
    1957    108438    113855
    1958    108434    113872
    1959    108428    113835
    1960    108365    113799
    1961    108379    113806
    1962    108394    113824
    1963    108409    113843
    1964    108396    113810
    1965    108376    113788
    1966    108348    113776
    1967    108314    113716
    1968    108343    113731
    1969    108320    113748
    1970    108288    113754
    1971    108259    113695
    1972    108256    113704
    1973    108268    113692
    1974    108273    113715
    1975    108247    113679
    1976    108192    113625
    1977    108229    113655
    1978    108245    113704
    1979    108278    113713
    1980    108296    113736
    1981    108273    113717
    1982    108269    113678
    1983    108297    113709
    1984    108250    113669
    1985    108290    113690
    1986    108276    113727
    1987    108291    113694
    1988    108250    113658
    1989    108229    113667
    1990    108229    113641
    1991    108181    113618
    1992    108214    113635
    1993    108210    113649
    1994    108170    113604
    1995    108166    113580
    1996    108138    113575
    1997    108154    113586
    1998    108158    113579
    1999    108132    113565
    2000    108157    113592
    2001    108199    113624
